84,21.8,2.2,33,CLE-10,"Fujita, Scott(suspended/3/games)"
85,21.6,1.3,28,CIN-8,"Lawson, Manny"
86,21.5,1.4,29,STL-9,"McIntosh, Rocky"
87,19.3,1.2,32,IND-4,"Freeney, Dwight"
88,18.5,1.2,32,PIT-4,"Foote, Larry"
89,18.3,1.1,25,ARI-10,"Schofield, O'Brien"
90,18.1,2.3,25,NE -9,"Spikes, Brandon"
91,16.7,1,27,CHI-6,"Roach, Nick"
92,15.4,1.5,29,ATL-7,"Nicholas, Stephen"
93,14.1,1.2,25,MIA-7,"Misi, Koa"
94,14.1,1.6,27,JAC-6,"Session, Clint"
95,11.9,0.7,26,BAL-8,"Kruger, Paul"
96,10.5,2.1,29,NYG-11,"Blackburn, Chase"
97,7,1.8,33,NYJ-9,"Thomas, Bryan"
98,4,0.5,24,HOU-8,"Sharpton, Darryl"
99,3.9,0.3,30,BUF-8,"Morrison, Kirk"
100,1.8,1.8,27,CAR-6,"Beason, Jon"
101,0.7,0.1,24,DAL-5,"Carter, Bruce"
102,0.4,0,24,ATL-7,"Dent, Akeem"
103,,,22,GB -10,"Perry, Nick(1)"
104,,,22,SD -7,"Ingram, Melvin(1)"
105,,,22,HOU-8,"Nercilus, Whitney(1)"
106,,,22,TEN-11,"Brown, Zach(2)"
107,,,22,NE -9,"Hightower, Dont'a(1)"
108,,,22,PHI-7,"Kendricks, Mychal(2)"
109,,,29,ATL-7,"Tatupu, Lofa"
110,,,22,SEA-11,"Wagner, Bobby(2)"
111,,,22,TB -5,"David, Lavonte(2)"
112,,,22,CAR-6,"Kuechly, Luke(1)"
113,,,22,BAL-8,"Upshaw, Courtney(2)"
114,,,27,MIN-11,"Brinkley, Jasper"
